source_path,processed_path,filename,label,split,width,height,aspect_ratio,suffix
images/Cubism/fernand-leger_the-great-tug-1923.jpg,data/processed/train/Cubism/fernand-leger_the-great-tug-1923.jpg,fernand-leger_the-great-tug-1923.jpg,Cubism,train,500,323,1.5479876160990713,.jpg
images/Cubism/fernand-leger_the-house-under-the-trees-1913.jpg,data/processed/train/Cubism/fernand-leger_the-house-under-the-trees-1913.jpg,fernand-leger_the-house-under-the-trees-1913.jpg,Cubism,train,385,500,0.77,.jpg
images/Cubism/fernand-leger_the-mask-negro.jpg,data/processed/train/Cubism/fernand-leger_the-mask-negro.jpg,fernand-leger_the-mask-negro.jpg,Cubism,train,500,432,1.1574074074074074,.jpg
images/Cubism/fernand-leger_three-characters-1924.jpg,data/processed/train/Cubism/fernand-leger_three-characters-1924.jpg,fernand-leger_three-characters-1924.jpg,Cubism,train,462,500,0.924,.jpg
images/Cubism/franz-marc_in-the-rain-1912.jpg,data/processed/train/Cubism/franz-marc_in-the-rain-1912.jpg,franz-marc_in-the-rain-1912.jpg,Cubism,train,500,388,1.288659793814433,.jpg
images/Cubism/franz-marc_stables-1913.jpg,data/processed/train/Cubism/franz-marc_stables-1913.jpg,franz-marc_stables-1913.jpg,Cubism,train,500,235,2.127659574468085,.jpg
images/Cubism/franz-marc_the-enchanted-mill-1913.jpg,data/processed/train/Cubism/franz-marc_the-enchanted-mill-1913.jpg,franz-marc_the-enchanted-mill-1913.jpg,Cubism,train,352,500,0.704,.jpg
images/Cubism/georges-braque_cafe-bar-1919.jpg,data/processed/train/Cubism/georges-braque_cafe-bar-1919.jpg,georges-braque_cafe-bar-1919.jpg,Cubism,train,237,500,0.474,.jpg
images/Cubism/georges-braque_checkerboard-tivoli-cinema-1913.jpg,data/processed/train/Cubism/georges-braque_checkerboard-tivoli-cinema-1913.jpg,georges-braque_checkerboard-tivoli-cinema-1913.jpg,Cubism,train,500,360,1.3888888888888888,.jpg
images/Cubism/georges-braque_plate-and-fruit-dish-1908.jpg,data/processed/train/Cubism/georges-braque_plate-and-fruit-dish-1908.jpg,georges-braque_plate-and-fruit-dish-1908.jpg,Cubism,train,500,422,1.1848341232227488,.jpg
images/Cubism/georges-braque_still-life-with-le-jour-1929.jpg,data/processed/train/Cubism/georges-braque_still-life-with-le-jour-1929.jpg,georges-braque_still-life-with-le-jour-1929.jpg,Cubism,train,500,396,1.2626262626262625,.jpg
images/Cubism/georges-braque_the-musician-s-table-1913.jpg,data/processed/train/Cubism/georges-braque_the-musician-s-table-1913.jpg,georges-braque_the-musician-s-table-1913.jpg,Cubism,train,500,350,1.4285714285714286,.jpg
images/Cubism/georges-braque_violin-and-sheet-music-on-a-table-petit-oiseau-1913.jpg,data/processed/train/Cubism/georges-braque_violin-and-sheet-music-on-a-table-petit-oiseau-1913.jpg,georges-braque_violin-and-sheet-music-on-a-table-petit-oiseau-1913.jpg,Cubism,train,360,500,0.72,.jpg
images/Cubism/gino-severini_flowers-and-masks-1930.jpg,data/processed/train/Cubism/gino-severini_flowers-and-masks-1930.jpg,gino-severini_flowers-and-masks-1930.jpg,Cubism,train,323,500,0.646,.jpg
images/Cubism/giuseppe-santomaso_la-graticola-1948.jpg,data/processed/train/Cubism/giuseppe-santomaso_la-graticola-1948.jpg,giuseppe-santomaso_la-graticola-1948.jpg,Cubism,train,439,341,1.2873900293255132,.jpg
images/Cubism/gosta-adrian-nilsson_phone-box-i-1915.jpg,data/processed/train/Cubism/gosta-adrian-nilsson_phone-box-i-1915.jpg,gosta-adrian-nilsson_phone-box-i-1915.jpg,Cubism,train,301,500,0.602,.jpg
images/Cubism/gosta-adrian-nilsson_still-life-1923.jpg,data/processed/train/Cubism/gosta-adrian-nilsson_still-life-1923.jpg,gosta-adrian-nilsson_still-life-1923.jpg,Cubism,train,423,500,0.846,.jpg
images/Cubism/gosta-adrian-nilsson_stockholm-fr-n-atelj-n-1919.jpg,data/processed/train/Cubism/gosta-adrian-nilsson_stockholm-fr-n-atelj-n-1919.jpg,gosta-adrian-nilsson_stockholm-fr-n-atelj-n-1919.jpg,Cubism,train,453,461,0.982646420824295,.jpg
images/Cubism/henri-laurens_composition-1916.jpg,data/processed/train/Cubism/henri-laurens_composition-1916.jpg,henri-laurens_composition-1916.jpg,Cubism,train,339,500,0.678,.jpg
images/Cubism/henri-laurens_femme-allong-e-au-bras-lev-1950.jpg,data/processed/train/Cubism/henri-laurens_femme-allong-e-au-bras-lev-1950.jpg,henri-laurens_femme-allong-e-au-bras-lev-1950.jpg,Cubism,train,500,335,1.492537313432836,.jpg
images/Cubism/henri-laurens_la-grande-musicienne-1937.jpg,data/processed/train/Cubism/henri-laurens_la-grande-musicienne-1937.jpg,henri-laurens_la-grande-musicienne-1937.jpg,Cubism,train,500,375,1.3333333333333333,.jpg
images/Cubism/jacques-villon_composition-1947.jpg,data/processed/train/Cubism/jacques-villon_composition-1947.jpg,jacques-villon_composition-1947.jpg,Cubism,train,374,480,0.7791666666666667,.jpg
images/Cubism/jacques-villon_rider-in-the-ring-1952.jpg,data/processed/train/Cubism/jacques-villon_rider-in-the-ring-1952.jpg,jacques-villon_rider-in-the-ring-1952.jpg,Cubism,train,500,339,1.4749262536873156,.jpg
images/Cubism/jean-hugo_table-de-jeu-1919.jpg,data/processed/train/Cubism/jean-hugo_table-de-jeu-1919.jpg,jean-hugo_table-de-jeu-1919.jpg,Cubism,train,441,500,0.882,.jpg
images/Cubism/jean-metzinger_the-village-1918.jpg,data/processed/train/Cubism/jean-metzinger_the-village-1918.jpg,jean-metzinger_the-village-1918.jpg,Cubism,train,366,500,0.732,.jpg
images/Cubism/johannes-itten_der-bachs-nger-helge-lindberg-1916.jpg,data/processed/train/Cubism/johannes-itten_der-bachs-nger-helge-lindberg-1916.jpg,johannes-itten_der-bachs-nger-helge-lindberg-1916.jpg,Cubism,train,352,500,0.704,.jpg
images/Cubism/johannes-sveinsson-kjarval_hvitasunnudagr-1919.jpg,data/processed/train/Cubism/johannes-sveinsson-kjarval_hvitasunnudagr-1919.jpg,johannes-sveinsson-kjarval_hvitasunnudagr-1919.jpg,Cubism,train,490,427,1.1475409836065573,.jpg
images/Cubism/john-marin_stonington-maine-1923.jpg,data/processed/train/Cubism/john-marin_stonington-maine-1923.jpg,john-marin_stonington-maine-1923.jpg,Cubism,train,500,422,1.1848341232227488,.jpg
images/Cubism/juan-gris_a-pot-of-geraniums-1915.jpg,data/processed/train/Cubism/juan-gris_a-pot-of-geraniums-1915.jpg,juan-gris_a-pot-of-geraniums-1915.jpg,Cubism,train,367,500,0.734,.jpg
images/Cubism/juan-gris_bottle-and-glass-on-a-table-1914.jpg,data/processed/train/Cubism/juan-gris_bottle-and-glass-on-a-table-1914.jpg,juan-gris_bottle-and-glass-on-a-table-1914.jpg,Cubism,train,311,500,0.622,.jpg
images/Cubism/juan-gris_bottle-glass-and-newspaper.jpg,data/processed/train/Cubism/juan-gris_bottle-glass-and-newspaper.jpg,juan-gris_bottle-glass-and-newspaper.jpg,Cubism,train,300,500,0.6,.jpg
images/Cubism/juan-gris_clown.jpg,data/processed/train/Cubism/juan-gris_clown.jpg,juan-gris_clown.jpg,Cubism,train,333,500,0.666,.jpg
images/Cubism/juan-gris_figs.jpg,data/processed/train/Cubism/juan-gris_figs.jpg,juan-gris_figs.jpg,Cubism,train,500,381,1.3123359580052494,.jpg
images/Cubism/juan-gris_flowers-1914.jpg,data/processed/train/Cubism/juan-gris_flowers-1914.jpg,juan-gris_flowers-1914.jpg,Cubism,train,421,500,0.842,.jpg
images/Cubism/juan-gris_fruit-bowl-and-fruit.jpg,data/processed/train/Cubism/juan-gris_fruit-bowl-and-fruit.jpg,juan-gris_fruit-bowl-and-fruit.jpg,Cubism,train,413,500,0.826,.jpg
images/Cubism/juan-gris_fruit-bowl-with-bottle.jpg,data/processed/train/Cubism/juan-gris_fruit-bowl-with-bottle.jpg,juan-gris_fruit-bowl-with-bottle.jpg,Cubism,train,500,405,1.2345679012345678,.jpg
images/Cubism/juan-gris_glass-and-bottle.jpg,data/processed/train/Cubism/juan-gris_glass-and-bottle.jpg,juan-gris_glass-and-bottle.jpg,Cubism,train,288,500,0.576,.jpg
images/Cubism/juan-gris_grapes-1913.jpg,data/processed/train/Cubism/juan-gris_grapes-1913.jpg,juan-gris_grapes-1913.jpg,Cubism,train,336,500,0.672,.jpg
images/Cubism/juan-gris_guitar-and-pipe-1913.jpg,data/processed/train/Cubism/juan-gris_guitar-and-pipe-1913.jpg,juan-gris_guitar-and-pipe-1913.jpg,Cubism,train,383,500,0.766,.jpg
images/Cubism/juan-gris_harlequin-at-a-table-1919.jpg,data/processed/train/Cubism/juan-gris_harlequin-at-a-table-1919.jpg,juan-gris_harlequin-at-a-table-1919.jpg,Cubism,train,323,500,0.646,.jpg
images/Cubism/juan-gris_pears-and-grapes-on-a-table-1913.jpg,data/processed/train/Cubism/juan-gris_pears-and-grapes-on-a-table-1913.jpg,juan-gris_pears-and-grapes-on-a-table-1913.jpg,Cubism,train,500,374,1.3368983957219251,.jpg
images/Cubism/juan-gris_tea-cups-1914.jpg,data/processed/train/Cubism/juan-gris_tea-cups-1914.jpg,juan-gris_tea-cups-1914.jpg,Cubism,train,500,372,1.3440860215053763,.jpg
images/Cubism/juan-gris_the-bottle-of-anis-del-mono-1914.jpg,data/processed/train/Cubism/juan-gris_the-bottle-of-anis-del-mono-1914.jpg,juan-gris_the-bottle-of-anis-del-mono-1914.jpg,Cubism,train,287,500,0.574,.jpg
images/Cubism/juan-gris_the-mountain-le-canigou-1921.jpg,data/processed/train/Cubism/juan-gris_the-mountain-le-canigou-1921.jpg,juan-gris_the-mountain-le-canigou-1921.jpg,Cubism,train,500,327,1.529051987767584,.jpg
images/Cubism/juan-gris_the-reader-1926.jpg,data/processed/train/Cubism/juan-gris_the-reader-1926.jpg,juan-gris_the-reader-1926.jpg,Cubism,train,405,500,0.81,.jpg
images/Cubism/juan-gris_the-three-masks-1923.jpg,data/processed/train/Cubism/juan-gris_the-three-masks-1923.jpg,juan-gris_the-three-masks-1923.jpg,Cubism,train,500,315,1.5873015873015872,.jpg
images/Cubism/juan-gris_the-violin-1914.jpg,data/processed/train/Cubism/juan-gris_the-violin-1914.jpg,juan-gris_the-violin-1914.jpg,Cubism,train,374,500,0.748,.jpg
images/Cubism/juan-gris_tobacco-newspaper-and-bottle-of-wine-1914.jpg,data/processed/train/Cubism/juan-gris_tobacco-newspaper-and-bottle-of-wine-1914.jpg,juan-gris_tobacco-newspaper-and-bottle-of-wine-1914.jpg,Cubism,train,291,500,0.582,.jpg
images/Cubism/julio-gonzalez_fantastic-figure-1937.jpg,data/processed/train/Cubism/julio-gonzalez_fantastic-figure-1937.jpg,julio-gonzalez_fantastic-figure-1937.jpg,Cubism,train,389,500,0.778,.jpg
images/Cubism/jury-annenkov_portrait-of-vsevolod-meyerhold-1.jpg,data/processed/train/Cubism/jury-annenkov_portrait-of-vsevolod-meyerhold-1.jpg,jury-annenkov_portrait-of-vsevolod-meyerhold-1.jpg,Cubism,train,500,500,1.0,.jpg
images/Cubism/jury-annenkov_storming-the-winter-palace-1920.jpg,data/processed/train/Cubism/jury-annenkov_storming-the-winter-palace-1920.jpg,jury-annenkov_storming-the-winter-palace-1920.jpg,Cubism,train,450,402,1.1194029850746268,.jpg
images/Cubism/karl-knaths_cylinders-1944.jpg,data/processed/train/Cubism/karl-knaths_cylinders-1944.jpg,karl-knaths_cylinders-1944.jpg,Cubism,train,500,370,1.3513513513513513,.jpg
images/Cubism/karl-knaths_frightened-deer-in-moonlight-1932.jpg,data/processed/train/Cubism/karl-knaths_frightened-deer-in-moonlight-1932.jpg,karl-knaths_frightened-deer-in-moonlight-1932.jpg,Cubism,train,500,371,1.3477088948787062,.jpg
images/Cubism/karl-knaths_rye-bread.jpg,data/processed/train/Cubism/karl-knaths_rye-bread.jpg,karl-knaths_rye-bread.jpg,Cubism,train,500,396,1.2626262626262625,.jpg
images/Cubism/karl-knaths_shacks-1964.jpg,data/processed/train/Cubism/karl-knaths_shacks-1964.jpg,karl-knaths_shacks-1964.jpg,Cubism,train,500,355,1.408450704225352,.jpg
images/Cubism/kazimir-malevich_carpenter-1911.jpg,data/processed/train/Cubism/kazimir-malevich_carpenter-1911.jpg,kazimir-malevich_carpenter-1911.jpg,Cubism,train,316,500,0.632,.jpg
images/Cubism/kazimir-malevich_carpenter-1929.jpg,data/processed/train/Cubism/kazimir-malevich_carpenter-1929.jpg,kazimir-malevich_carpenter-1929.jpg,Cubism,train,313,500,0.626,.jpg
images/Cubism/kazimir-malevich_cubo-futurist-composition-1912.jpg,data/processed/train/Cubism/kazimir-malevich_cubo-futurist-composition-1912.jpg,kazimir-malevich_cubo-futurist-composition-1912.jpg,Cubism,train,459,500,0.918,.jpg
images/Cubism/kazimir-malevich_death-of-the-man-on-the-airplane-and-on-the-train-at-the-same-time-illustration-for-1913.jpg,data/processed/train/Cubism/kazimir-malevich_death-of-the-man-on-the-airplane-and-on-the-train-at-the-same-time-illustration-for-1913.jpg,kazimir-malevich_death-of-the-man-on-the-airplane-and-on-the-train-at-the-same-time-illustration-for-1913.jpg,Cubism,train,500,356,1.404494382022472,.jpg
images/Cubism/kazimir-malevich_death-of-the-mounted-general-1914.jpg,data/processed/train/Cubism/kazimir-malevich_death-of-the-mounted-general-1914.jpg,kazimir-malevich_death-of-the-mounted-general-1914.jpg,Cubism,train,285,500,0.57,.jpg
images/Cubism/kazimir-malevich_floor-polishers-1912.jpg,data/processed/train/Cubism/kazimir-malevich_floor-polishers-1912.jpg,kazimir-malevich_floor-polishers-1912.jpg,Cubism,train,467,500,0.934,.jpg
images/Cubism/kazimir-malevich_guard-1914.jpg,data/processed/train/Cubism/kazimir-malevich_guard-1914.jpg,kazimir-malevich_guard-1914.jpg,Cubism,train,500,432,1.1574074074074074,.jpg
images/Cubism/kazimir-malevich_lady-on-a-tram-station-1913.jpg,data/processed/train/Cubism/kazimir-malevich_lady-on-a-tram-station-1913.jpg,kazimir-malevich_lady-on-a-tram-station-1913.jpg,Cubism,train,494,500,0.988,.jpg
images/Cubism/kazimir-malevich_peasant-woman-with-buckets-1912.jpg,data/processed/train/Cubism/kazimir-malevich_peasant-woman-with-buckets-1912.jpg,kazimir-malevich_peasant-woman-with-buckets-1912.jpg,Cubism,train,500,490,1.0204081632653061,.jpg
images/Cubism/kazimir-malevich_peasant-woman-with-buckets-1913.jpg,data/processed/train/Cubism/kazimir-malevich_peasant-woman-with-buckets-1913.jpg,kazimir-malevich_peasant-woman-with-buckets-1913.jpg,Cubism,train,326,500,0.652,.jpg
images/Cubism/kazimir-malevich_pilot-1913-1.jpg,data/processed/train/Cubism/kazimir-malevich_pilot-1913-1.jpg,kazimir-malevich_pilot-1913-1.jpg,Cubism,train,469,500,0.938,.jpg
images/Cubism/kazimir-malevich_pilot-1913.jpg,data/processed/train/Cubism/kazimir-malevich_pilot-1913.jpg,kazimir-malevich_pilot-1913.jpg,Cubism,train,386,500,0.772,.jpg
images/Cubism/kazimir-malevich_portrait-of-ivan-kliun-1913-1.jpg,data/processed/train/Cubism/kazimir-malevich_portrait-of-ivan-kliun-1913-1.jpg,kazimir-malevich_portrait-of-ivan-kliun-1913-1.jpg,Cubism,train,327,500,0.654,.jpg
images/Cubism/kazimir-malevich_portrait-of-ivan-kliun-1913.jpg,data/processed/train/Cubism/kazimir-malevich_portrait-of-ivan-kliun-1913.jpg,kazimir-malevich_portrait-of-ivan-kliun-1913.jpg,Cubism,train,373,500,0.746,.jpg
images/Cubism/kazimir-malevich_prayer-1913-1.jpg,data/processed/train/Cubism/kazimir-malevich_prayer-1913-1.jpg,kazimir-malevich_prayer-1913-1.jpg,Cubism,train,320,500,0.64,.jpg
images/Cubism/kazimir-malevich_reaper-1913.jpg,data/processed/train/Cubism/kazimir-malevich_reaper-1913.jpg,kazimir-malevich_reaper-1913.jpg,Cubism,train,475,500,0.95,.jpg
images/Cubism/kazimir-malevich_station-without-a-stop-kunzevo-1913.jpg,data/processed/train/Cubism/kazimir-malevich_station-without-a-stop-kunzevo-1913.jpg,kazimir-malevich_station-without-a-stop-kunzevo-1913.jpg,Cubism,train,262,500,0.524,.jpg
images/Cubism/kazimir-malevich_the-crew-on-the-move-1914.jpg,data/processed/train/Cubism/kazimir-malevich_the-crew-on-the-move-1914.jpg,kazimir-malevich_the-crew-on-the-move-1914.jpg,Cubism,train,466,500,0.932,.jpg
images/Cubism/kazimir-malevich_the-knifegrinder-1912.jpg,data/processed/train/Cubism/kazimir-malevich_the-knifegrinder-1912.jpg,kazimir-malevich_the-knifegrinder-1912.jpg,Cubism,train,491,500,0.982,.jpg
images/Cubism/konstantinos-parthenis_the-night-responds-to-my-complaints-1933.jpg,data/processed/train/Cubism/konstantinos-parthenis_the-night-responds-to-my-complaints-1933.jpg,konstantinos-parthenis_the-night-responds-to-my-complaints-1933.jpg,Cubism,train,452,500,0.904,.jpg
images/Cubism/lajos-tihanyi_still-life-with-pipe-1923.jpg,data/processed/train/Cubism/lajos-tihanyi_still-life-with-pipe-1923.jpg,lajos-tihanyi_still-life-with-pipe-1923.jpg,Cubism,train,401,500,0.802,.jpg
images/Cubism/lasar-segall_brazilian-landscape-1925.jpg,data/processed/train/Cubism/lasar-segall_brazilian-landscape-1925.jpg,lasar-segall_brazilian-landscape-1925.jpg,Cubism,train,405,500,0.81,.jpg
images/Cubism/le-corbusier_taureau-i-1961.jpg,data/processed/train/Cubism/le-corbusier_taureau-i-1961.jpg,le-corbusier_taureau-i-1961.jpg,Cubism,train,311,500,0.622,.jpg
images/Cubism/louis-marcoussis_poire-verte-et-couteau-1941.jpg,data/processed/train/Cubism/louis-marcoussis_poire-verte-et-couteau-1941.jpg,louis-marcoussis_poire-verte-et-couteau-1941.jpg,Cubism,train,367,500,0.734,.jpg
images/Cubism/louis-marcoussis_still-life-with-envelope.jpg,data/processed/train/Cubism/louis-marcoussis_still-life-with-envelope.jpg,louis-marcoussis_still-life-with-envelope.jpg,Cubism,train,440,500,0.88,.jpg
images/Cubism/louis-marcoussis_still-life-with-ephemeris-1914.jpg,data/processed/train/Cubism/louis-marcoussis_still-life-with-ephemeris-1914.jpg,louis-marcoussis_still-life-with-ephemeris-1914.jpg,Cubism,train,394,500,0.788,.jpg
images/Cubism/louis-marcoussis_the-large-fly-1937.jpg,data/processed/train/Cubism/louis-marcoussis_the-large-fly-1937.jpg,louis-marcoussis_the-large-fly-1937.jpg,Cubism,train,412,500,0.824,.jpg
images/Cubism/louis-marcoussis_viareggio-la-depeche-de-toulouse.jpg,data/processed/train/Cubism/louis-marcoussis_viareggio-la-depeche-de-toulouse.jpg,louis-marcoussis_viareggio-la-depeche-de-toulouse.jpg,Cubism,train,379,500,0.758,.jpg
images/Cubism/louis-schanker_forms-in-action-1941.jpg,data/processed/train/Cubism/louis-schanker_forms-in-action-1941.jpg,louis-schanker_forms-in-action-1941.jpg,Cubism,train,500,374,1.3368983957219251,.jpg
images/Cubism/lyonel-feininger_gelmeroda-iii-1913.jpg,data/processed/train/Cubism/lyonel-feininger_gelmeroda-iii-1913.jpg,lyonel-feininger_gelmeroda-iii-1913.jpg,Cubism,train,403,500,0.806,.jpg
images/Cubism/lyonel-feininger_gelmeroda-ix-1926.jpg,data/processed/train/Cubism/lyonel-feininger_gelmeroda-ix-1926.jpg,lyonel-feininger_gelmeroda-ix-1926.jpg,Cubism,train,380,500,0.76,.jpg
images/Cubism/lyonel-feininger_the-cathedral-1920.jpg,data/processed/train/Cubism/lyonel-feininger_the-cathedral-1920.jpg,lyonel-feininger_the-cathedral-1920.jpg,Cubism,train,500,395,1.2658227848101267,.jpg
images/Cubism/lyubov-popova_sketch-for-portrait.jpg,data/processed/train/Cubism/lyubov-popova_sketch-for-portrait.jpg,lyubov-popova_sketch-for-portrait.jpg,Cubism,train,340,500,0.68,.jpg
images/Cubism/m-c-escher_not_detected_204650.jpg,data/processed/train/Cubism/m-c-escher_not_detected_204650.jpg,m-c-escher_not_detected_204650.jpg,Cubism,train,495,260,1.9038461538461537,.jpg
images/Cubism/m-h-maxy_organ-grinder-1940.jpg,data/processed/train/Cubism/m-h-maxy_organ-grinder-1940.jpg,m-h-maxy_organ-grinder-1940.jpg,Cubism,train,350,500,0.7,.jpg
images/Cubism/m-h-maxy_st-george-place-in-crotches-1935.jpg,data/processed/train/Cubism/m-h-maxy_st-george-place-in-crotches-1935.jpg,m-h-maxy_st-george-place-in-crotches-1935.jpg,Cubism,train,460,364,1.2637362637362637,.jpg
images/Cubism/man-ray_hills.jpg,data/processed/train/Cubism/man-ray_hills.jpg,man-ray_hills.jpg,Cubism,train,500,421,1.187648456057007,.jpg
images/Cubism/man-ray_untitled-1.jpg,data/processed/train/Cubism/man-ray_untitled-1.jpg,man-ray_untitled-1.jpg,Cubism,train,325,420,0.7738095238095238,.jpg
images/Cubism/marc-chagall_composition-with-goat-1917.jpg,data/processed/train/Cubism/marc-chagall_composition-with-goat-1917.jpg,marc-chagall_composition-with-goat-1917.jpg,Cubism,train,500,371,1.3477088948787062,.jpg
images/Cubism/marc-chagall_cubist-landscape-1918.jpg,data/processed/train/Cubism/marc-chagall_cubist-landscape-1918.jpg,marc-chagall_cubist-landscape-1918.jpg,Cubism,train,285,500,0.57,.jpg
images/Cubism/marc-chagall_the-smolensk-newspaper-1914.jpg,data/processed/train/Cubism/marc-chagall_the-smolensk-newspaper-1914.jpg,marc-chagall_the-smolensk-newspaper-1914.jpg,Cubism,train,500,382,1.3089005235602094,.jpg
images/Cubism/marc-chagall_the-soldier-drinks-1912.jpg,data/processed/train/Cubism/marc-chagall_the-soldier-drinks-1912.jpg,marc-chagall_the-soldier-drinks-1912.jpg,Cubism,train,414,500,0.828,.jpg
images/Cubism/marcel-janco_caf-concert-1927.jpg,data/processed/train/Cubism/marcel-janco_caf-concert-1927.jpg,marcel-janco_caf-concert-1927.jpg,Cubism,train,382,500,0.764,.jpg
images/Cubism/marcel-janco_still-life.jpg,data/processed/train/Cubism/marcel-janco_still-life.jpg,marcel-janco_still-life.jpg,Cubism,train,500,399,1.2531328320802004,.jpg
images/Cubism/marevna-marie-vorobieff_port-of-stockholm-1962.jpg,data/processed/train/Cubism/marevna-marie-vorobieff_port-of-stockholm-1962.jpg,marevna-marie-vorobieff_port-of-stockholm-1962.jpg,Cubism,train,500,334,1.4970059880239521,.jpg
images/Cubism/marevna-marie-vorobieff_study-of-a-dead-crow-1955.jpg,data/processed/train/Cubism/marevna-marie-vorobieff_study-of-a-dead-crow-1955.jpg,marevna-marie-vorobieff_study-of-a-dead-crow-1955.jpg,Cubism,train,500,387,1.2919896640826873,.jpg
images/Cubism/mario-sironi_the-plane.jpg,data/processed/train/Cubism/mario-sironi_the-plane.jpg,mario-sironi_the-plane.jpg,Cubism,train,371,500,0.742,.jpg
images/Cubism/marsden-hartley_e-1915.jpg,data/processed/train/Cubism/marsden-hartley_e-1915.jpg,marsden-hartley_e-1915.jpg,Cubism,train,500,500,1.0,.jpg
images/Cubism/max-ernst_33-little-girls-chasing-butterflies-1958.jpg,data/processed/train/Cubism/max-ernst_33-little-girls-chasing-butterflies-1958.jpg,max-ernst_33-little-girls-chasing-butterflies-1958.jpg,Cubism,train,384,500,0.768,.jpg
images/Cubism/max-weber_russian-ballet.jpg,data/processed/train/Cubism/max-weber_russian-ballet.jpg,max-weber_russian-ballet.jpg,Cubism,train,500,389,1.2853470437017995,.jpg
images/Cubism/natalia-goncharova_cyclist.jpg,data/processed/train/Cubism/natalia-goncharova_cyclist.jpg,natalia-goncharova_cyclist.jpg,Cubism,train,500,371,1.3477088948787062,.jpg
images/Cubism/natalia-goncharova_espagnole.jpg,data/processed/train/Cubism/natalia-goncharova_espagnole.jpg,natalia-goncharova_espagnole.jpg,Cubism,train,307,500,0.614,.jpg
images/Cubism/natalia-goncharova_the-weaver-loom-woman-1913.jpg,data/processed/train/Cubism/natalia-goncharova_the-weaver-loom-woman-1913.jpg,natalia-goncharova_the-weaver-loom-woman-1913.jpg,Cubism,train,315,500,0.63,.jpg
images/Cubism/nikos-hadjikyriakos-ghikas_paris-roofs-ii-1952.jpg,data/processed/train/Cubism/nikos-hadjikyriakos-ghikas_paris-roofs-ii-1952.jpg,nikos-hadjikyriakos-ghikas_paris-roofs-ii-1952.jpg,Cubism,train,500,399,1.2531328320802004,.jpg
images/Cubism/oleksandr-bogomazov_abstract-composition-1.jpg,data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition-1.jpg,oleksandr-bogomazov_abstract-composition-1.jpg,Cubism,train,453,500,0.906,.jpg
images/Cubism/oleksandr-bogomazov_abstract-composition-2.jpg,data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition-2.jpg,oleksandr-bogomazov_abstract-composition-2.jpg,Cubism,train,500,500,1.0,.jpg
images/Cubism/oleksandr-bogomazov_abstract-composition.jpg,data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition.jpg,oleksandr-bogomazov_abstract-composition.jpg,Cubism,train,478,500,0.956,.jpg
images/Cubism/oleksandr-bogomazov_abstraction-1914.jpg,data/processed/train/Cubism/oleksandr-bogomazov_abstraction-1914.jpg,oleksandr-bogomazov_abstraction-1914.jpg,Cubism,train,447,500,0.894,.jpg
images/Cubism/oleksandr-bogomazov_composition-1915.jpg,data/processed/train/Cubism/oleksandr-bogomazov_composition-1915.jpg,oleksandr-bogomazov_composition-1915.jpg,Cubism,train,420,500,0.84,.jpg
images/Cubism/oleksandr-bogomazov_electrician-1915.jpg,data/processed/train/Cubism/oleksandr-bogomazov_electrician-1915.jpg,oleksandr-bogomazov_electrician-1915.jpg,Cubism,train,477,500,0.954,.jpg
images/Cubism/oleksandr-bogomazov_female-portrait-1914.jpg,data/processed/train/Cubism/oleksandr-bogomazov_female-portrait-1914.jpg,oleksandr-bogomazov_female-portrait-1914.jpg,Cubism,train,407,500,0.814,.jpg
images/Cubism/oleksandr-bogomazov_fire-in-kiev-1916.jpg,data/processed/train/Cubism/oleksandr-bogomazov_fire-in-kiev-1916.jpg,oleksandr-bogomazov_fire-in-kiev-1916.jpg,Cubism,train,480,412,1.1650485436893203,.jpg
images/Cubism/oleksandr-bogomazov_forest-boyarka-1915.jpg,data/processed/train/Cubism/oleksandr-bogomazov_forest-boyarka-1915.jpg,oleksandr-bogomazov_forest-boyarka-1915.jpg,Cubism,train,441,500,0.882,.jpg
images/Cubism/oleksandr-bogomazov_girl-with-a-hoop-1913.jpg,data/processed/train/Cubism/oleksandr-bogomazov_girl-with-a-hoop-1913.jpg,oleksandr-bogomazov_girl-with-a-hoop-1913.jpg,Cubism,train,487,500,0.974,.jpg
images/Cubism/oleksandr-bogomazov_head-1914.jpg,data/processed/train/Cubism/oleksandr-bogomazov_head-1914.jpg,oleksandr-bogomazov_head-1914.jpg,Cubism,train,462,500,0.924,.jpg
images/Cubism/oleksandr-bogomazov_memories-of-the-caucasus-1916.jpg,data/processed/train/Cubism/oleksandr-bogomazov_memories-of-the-caucasus-1916.jpg,oleksandr-bogomazov_memories-of-the-caucasus-1916.jpg,Cubism,train,450,464,0.9698275862068966,.jpg
images/Cubism/oleksandr-bogomazov_self-portrait.jpg,data/processed/train/Cubism/oleksandr-bogomazov_self-portrait.jpg,oleksandr-bogomazov_self-portrait.jpg,Cubism,train,472,500,0.944,.jpg
images/Cubism/oleksandr-bogomazov_sennoy-market-kiev-1914.jpg,data/processed/train/Cubism/oleksandr-bogomazov_sennoy-market-kiev-1914.jpg,oleksandr-bogomazov_sennoy-market-kiev-1914.jpg,Cubism,train,452,500,0.904,.jpg
