source_path,filename,label,width,height,aspect_ratio,suffix
images/Cubism/lyonel-feininger_gelmeroda-iii-1913.jpg,lyonel-feininger_gelmeroda-iii-1913.jpg,Cubism,403,500,0.806,.jpg
images/Cubism/lyonel-feininger_gelmeroda-ix-1926.jpg,lyonel-feininger_gelmeroda-ix-1926.jpg,Cubism,380,500,0.76,.jpg
images/Cubism/lyonel-feininger_the-cathedral-1920.jpg,lyonel-feininger_the-cathedral-1920.jpg,Cubism,500,395,1.2658227848101267,.jpg
images/Cubism/lyubov-popova_dramatic-architecture.jpg,lyubov-popova_dramatic-architecture.jpg,Cubism,419,450,0.9311111111111111,.jpg
images/Cubism/lyubov-popova_sketch-for-portrait.jpg,lyubov-popova_sketch-for-portrait.jpg,Cubism,340,500,0.68,.jpg
images/Cubism/lyubov-popova_the-jug-on-the-table.jpg,lyubov-popova_the-jug-on-the-table.jpg,Cubism,377,500,0.754,.jpg
images/Cubism/m-c-escher_not_detected_204650.jpg,m-c-escher_not_detected_204650.jpg,Cubism,495,260,1.9038461538461537,.jpg
images/Cubism/m-h-maxy_organ-grinder-1940.jpg,m-h-maxy_organ-grinder-1940.jpg,Cubism,350,500,0.7,.jpg
images/Cubism/m-h-maxy_st-george-place-in-crotches-1935.jpg,m-h-maxy_st-george-place-in-crotches-1935.jpg,Cubism,460,364,1.2637362637362637,.jpg
images/Cubism/m-h-maxy_still-life.jpg,m-h-maxy_still-life.jpg,Cubism,384,500,0.768,.jpg
images/Cubism/man-ray_hills.jpg,man-ray_hills.jpg,Cubism,500,421,1.187648456057007,.jpg
images/Cubism/man-ray_untitled-1.jpg,man-ray_untitled-1.jpg,Cubism,325,420,0.7738095238095238,.jpg
images/Cubism/marc-chagall_composition-with-goat-1917.jpg,marc-chagall_composition-with-goat-1917.jpg,Cubism,500,371,1.3477088948787062,.jpg
images/Cubism/marc-chagall_cows-over-vitebsk-1966.jpg,marc-chagall_cows-over-vitebsk-1966.jpg,Cubism,355,500,0.71,.jpg
images/Cubism/marc-chagall_cubist-landscape-1918.jpg,marc-chagall_cubist-landscape-1918.jpg,Cubism,285,500,0.57,.jpg
images/Cubism/marc-chagall_the-blue-house-1917.jpg,marc-chagall_the-blue-house-1917.jpg,Cubism,500,339,1.4749262536873156,.jpg
images/Cubism/marc-chagall_the-smolensk-newspaper-1914.jpg,marc-chagall_the-smolensk-newspaper-1914.jpg,Cubism,500,382,1.3089005235602094,.jpg
images/Cubism/marc-chagall_the-soldier-drinks-1912.jpg,marc-chagall_the-soldier-drinks-1912.jpg,Cubism,414,500,0.828,.jpg
images/Cubism/marcel-janco_caf-concert-1927.jpg,marcel-janco_caf-concert-1927.jpg,Cubism,382,500,0.764,.jpg
images/Cubism/marcel-janco_still-life.jpg,marcel-janco_still-life.jpg,Cubism,500,399,1.2531328320802004,.jpg
images/Cubism/marevna-marie-vorobieff_port-of-stockholm-1962.jpg,marevna-marie-vorobieff_port-of-stockholm-1962.jpg,Cubism,500,334,1.4970059880239521,.jpg
images/Cubism/marevna-marie-vorobieff_study-of-a-dead-crow-1955.jpg,marevna-marie-vorobieff_study-of-a-dead-crow-1955.jpg,Cubism,500,387,1.2919896640826873,.jpg
images/Cubism/mario-sironi_the-plane.jpg,mario-sironi_the-plane.jpg,Cubism,371,500,0.742,.jpg
images/Cubism/marsden-hartley_e-1915.jpg,marsden-hartley_e-1915.jpg,Cubism,500,500,1.0,.jpg
images/Cubism/maurice-de-vlaminck_wines-liquors-1910.jpg,maurice-de-vlaminck_wines-liquors-1910.jpg,Cubism,500,396,1.2626262626262625,.jpg
images/Cubism/max-ernst_33-little-girls-chasing-butterflies-1958.jpg,max-ernst_33-little-girls-chasing-butterflies-1958.jpg,Cubism,384,500,0.768,.jpg
images/Cubism/max-weber_russian-ballet.jpg,max-weber_russian-ballet.jpg,Cubism,500,389,1.2853470437017995,.jpg
images/Cubism/natalia-goncharova_airplane-over-train.jpg,natalia-goncharova_airplane-over-train.jpg,Cubism,500,323,1.5479876160990713,.jpg
images/Cubism/natalia-goncharova_cyclist.jpg,natalia-goncharova_cyclist.jpg,Cubism,500,371,1.3477088948787062,.jpg
images/Cubism/natalia-goncharova_dynamo-machine.jpg,natalia-goncharova_dynamo-machine.jpg,Cubism,397,500,0.794,.jpg
images/Cubism/natalia-goncharova_espagnole.jpg,natalia-goncharova_espagnole.jpg,Cubism,307,500,0.614,.jpg
images/Cubism/natalia-goncharova_flowers.jpg,natalia-goncharova_flowers.jpg,Cubism,388,500,0.776,.jpg
images/Cubism/natalia-goncharova_still-life-with-ham.jpg,natalia-goncharova_still-life-with-ham.jpg,Cubism,391,500,0.782,.jpg
images/Cubism/natalia-goncharova_the-rowers.jpg,natalia-goncharova_the-rowers.jpg,Cubism,500,220,2.272727272727273,.jpg
images/Cubism/natalia-goncharova_the-weaver-loom-woman-1913.jpg,natalia-goncharova_the-weaver-loom-woman-1913.jpg,Cubism,315,500,0.63,.jpg
images/Cubism/nikos-hadjikyriakos-ghikas_paris-roofs-ii-1952.jpg,nikos-hadjikyriakos-ghikas_paris-roofs-ii-1952.jpg,Cubism,500,399,1.2531328320802004,.jpg
images/Cubism/nikos-hadjikyriakos-ghikas_the-open-door-1927.jpg,nikos-hadjikyriakos-ghikas_the-open-door-1927.jpg,Cubism,306,500,0.612,.jpg
images/Cubism/oleksandr-bogomazov_abstract-composition-1.jpg,oleksandr-bogomazov_abstract-composition-1.jpg,Cubism,453,500,0.906,.jpg
images/Cubism/oleksandr-bogomazov_abstract-composition-2.jpg,oleksandr-bogomazov_abstract-composition-2.jpg,Cubism,500,500,1.0,.jpg
images/Cubism/oleksandr-bogomazov_abstract-composition.jpg,oleksandr-bogomazov_abstract-composition.jpg,Cubism,478,500,0.956,.jpg
images/Cubism/oleksandr-bogomazov_abstract-landscape-1915.jpg,oleksandr-bogomazov_abstract-landscape-1915.jpg,Cubism,500,476,1.050420168067227,.jpg
images/Cubism/oleksandr-bogomazov_abstraction-1914.jpg,oleksandr-bogomazov_abstraction-1914.jpg,Cubism,447,500,0.894,.jpg
images/Cubism/oleksandr-bogomazov_bouquet-of-flowers.jpg,oleksandr-bogomazov_bouquet-of-flowers.jpg,Cubism,475,500,0.95,.jpg
images/Cubism/oleksandr-bogomazov_cityscape-kiev.jpg,oleksandr-bogomazov_cityscape-kiev.jpg,Cubism,424,500,0.848,.jpg
images/Cubism/oleksandr-bogomazov_composition-1915.jpg,oleksandr-bogomazov_composition-1915.jpg,Cubism,420,500,0.84,.jpg
images/Cubism/oleksandr-bogomazov_electrician-1915.jpg,oleksandr-bogomazov_electrician-1915.jpg,Cubism,477,500,0.954,.jpg
images/Cubism/oleksandr-bogomazov_female-portrait-1914.jpg,oleksandr-bogomazov_female-portrait-1914.jpg,Cubism,407,500,0.814,.jpg
images/Cubism/oleksandr-bogomazov_fire-in-kiev-1916.jpg,oleksandr-bogomazov_fire-in-kiev-1916.jpg,Cubism,480,412,1.1650485436893203,.jpg
images/Cubism/oleksandr-bogomazov_forest-boyarka-1915.jpg,oleksandr-bogomazov_forest-boyarka-1915.jpg,Cubism,441,500,0.882,.jpg
images/Cubism/oleksandr-bogomazov_girl-with-a-hoop-1913.jpg,oleksandr-bogomazov_girl-with-a-hoop-1913.jpg,Cubism,487,500,0.974,.jpg
images/Cubism/oleksandr-bogomazov_head-1914.jpg,oleksandr-bogomazov_head-1914.jpg,Cubism,462,500,0.924,.jpg
images/Cubism/oleksandr-bogomazov_memories-of-the-caucasus-1916.jpg,oleksandr-bogomazov_memories-of-the-caucasus-1916.jpg,Cubism,450,464,0.9698275862068966,.jpg
images/Cubism/oleksandr-bogomazov_objectless-composistion.jpg,oleksandr-bogomazov_objectless-composistion.jpg,Cubism,500,430,1.1627906976744187,.jpg
images/Cubism/oleksandr-bogomazov_self-portrait.jpg,oleksandr-bogomazov_self-portrait.jpg,Cubism,472,500,0.944,.jpg
images/Cubism/oleksandr-bogomazov_sennoy-market-kiev-1914.jpg,oleksandr-bogomazov_sennoy-market-kiev-1914.jpg,Cubism,452,500,0.904,.jpg
images/Cubism/oleksandr-bogomazov_still-life-bottles.jpg,oleksandr-bogomazov_still-life-bottles.jpg,Cubism,378,500,0.756,.jpg
images/Cubism/oleksandr-bogomazov_still-life-with-flowers-1914.jpg,oleksandr-bogomazov_still-life-with-flowers-1914.jpg,Cubism,500,486,1.02880658436214,.jpg
images/Cubism/oleksandr-bogomazov_tea-kettle.jpg,oleksandr-bogomazov_tea-kettle.jpg,Cubism,447,470,0.951063829787234,.jpg
images/Cubism/oleksandr-bogomazov_toys-1914.jpg,oleksandr-bogomazov_toys-1914.jpg,Cubism,492,500,0.984,.jpg
images/Cubism/oleksandr-bogomazov_tram-1914.jpg,oleksandr-bogomazov_tram-1914.jpg,Cubism,249,500,0.498,.jpg
images/Cubism/olexandr-archipenko_in-the-cafe-woman-with-cup.jpg,olexandr-archipenko_in-the-cafe-woman-with-cup.jpg,Cubism,391,500,0.782,.jpg
images/Cubism/olexandr-archipenko_madonna-of-the-rocks-1912.jpg,olexandr-archipenko_madonna-of-the-rocks-1912.jpg,Cubism,356,448,0.7946428571428571,.jpg
images/Cubism/olexandr-archipenko_mask-1911.jpg,olexandr-archipenko_mask-1911.jpg,Cubism,358,500,0.716,.jpg
images/Cubism/olexandr-archipenko_the-gondolier.jpg,olexandr-archipenko_the-gondolier.jpg,Cubism,375,500,0.75,.jpg
images/Cubism/olexandr-archipenko_woman-with-a-fan.jpg,olexandr-archipenko_woman-with-a-fan.jpg,Cubism,332,500,0.664,.jpg
images/Cubism/olga-rozanova_1913.jpg,olga-rozanova_1913.jpg,Cubism,240,350,0.6857142857142857,.jpg
images/Cubism/olga-rozanova_blue-on-tin.jpg,olga-rozanova_blue-on-tin.jpg,Cubism,331,480,0.6895833333333333,.jpg
images/Cubism/olga-rozanova_city-on-fire.jpg,olga-rozanova_city-on-fire.jpg,Cubism,465,500,0.93,.jpg
images/Cubism/olga-rozanova_city.jpg,olga-rozanova_city.jpg,Cubism,380,500,0.76,.jpg
images/Cubism/olga-rozanova_directional-lines.jpg,olga-rozanova_directional-lines.jpg,Cubism,393,500,0.786,.jpg
images/Cubism/olga-rozanova_disjunction-of-forms.jpg,olga-rozanova_disjunction-of-forms.jpg,Cubism,322,500,0.644,.jpg
images/Cubism/olga-rozanova_lady-in-pink-artist-s-sister-anna-rozanova.jpg,olga-rozanova_lady-in-pink-artist-s-sister-anna-rozanova.jpg,Cubism,500,404,1.2376237623762376,.jpg
images/Cubism/olga-rozanova_pub-auction.jpg,olga-rozanova_pub-auction.jpg,Cubism,383,500,0.766,.jpg
images/Cubism/olga-rozanova_smythy.jpg,olga-rozanova_smythy.jpg,Cubism,500,463,1.079913606911447,.jpg
images/Cubism/olga-rozanova_the-composition-with-the-train-1910.jpg,olga-rozanova_the-composition-with-the-train-1910.jpg,Cubism,500,375,1.3333333333333333,.jpg
images/Cubism/olga-rozanova_the-factory-and-the-bridge.jpg,olga-rozanova_the-factory-and-the-bridge.jpg,Cubism,366,500,0.732,.jpg
images/Cubism/olga-rozanova_tomatoes.jpg,olga-rozanova_tomatoes.jpg,Cubism,500,389,1.2853470437017995,.jpg
images/Cubism/oscar-dominguez_femme-l-ecritoire-1943.jpg,oscar-dominguez_femme-l-ecritoire-1943.jpg,Cubism,338,500,0.676,.jpg
images/Cubism/otto-gustav-carlsund_composition-g-om-trique-1925.jpg,otto-gustav-carlsund_composition-g-om-trique-1925.jpg,Cubism,376,500,0.752,.jpg
images/Cubism/otto-gustav-carlsund_staden-p-berget-1947.jpg,otto-gustav-carlsund_staden-p-berget-1947.jpg,Cubism,255,400,0.6375,.jpg
images/Cubism/pablo-picasso_algerian-women-delacroix-1955.jpg,pablo-picasso_algerian-women-delacroix-1955.jpg,Cubism,500,390,1.2820512820512822,.jpg
images/Cubism/pablo-picasso_bottle-of-vieux-marc-glass-guitar-and-newspaper-1913.jpg,pablo-picasso_bottle-of-vieux-marc-glass-guitar-and-newspaper-1913.jpg,Cubism,500,393,1.272264631043257,.jpg
images/Cubism/pablo-picasso_bull-plate-iv-1945.jpg,pablo-picasso_bull-plate-iv-1945.jpg,Cubism,500,348,1.4367816091954022,.jpg
images/Cubism/pablo-picasso_bust-of-young-woman-from-avignon-1907.jpg,pablo-picasso_bust-of-young-woman-from-avignon-1907.jpg,Cubism,449,500,0.898,.jpg
images/Cubism/pablo-picasso_figure-with-fruit-dish.jpg,pablo-picasso_figure-with-fruit-dish.jpg,Cubism,331,500,0.662,.jpg
images/Cubism/pablo-picasso_flowers-on-the-table-1907.jpg,pablo-picasso_flowers-on-the-table-1907.jpg,Cubism,393,500,0.786,.jpg
images/Cubism/pablo-picasso_guitar-bottle-and-fruit-bowl-1921.jpg,pablo-picasso_guitar-bottle-and-fruit-bowl-1921.jpg,Cubism,354,400,0.885,.jpg
images/Cubism/pablo-picasso_guitar-bottle-fruit-dish-and-glass-on-the-table-1919.jpg,pablo-picasso_guitar-bottle-fruit-dish-and-glass-on-the-table-1919.jpg,Cubism,403,500,0.806,.jpg
images/Cubism/pablo-picasso_pedestal-1914.jpg,pablo-picasso_pedestal-1914.jpg,Cubism,336,500,0.672,.jpg
images/Cubism/pablo-picasso_pot-glass-and-book-1908.jpg,pablo-picasso_pot-glass-and-book-1908.jpg,Cubism,410,500,0.82,.jpg
images/Cubism/pablo-picasso_punchinello-with-guitar-1920.jpg,pablo-picasso_punchinello-with-guitar-1920.jpg,Cubism,330,500,0.66,.jpg
images/Cubism/pablo-picasso_queen-isabella-1908.jpg,pablo-picasso_queen-isabella-1908.jpg,Cubism,393,500,0.786,.jpg
images/Cubism/pablo-picasso_seated-man-with-his-arms-crossed-1915.jpg,pablo-picasso_seated-man-with-his-arms-crossed-1915.jpg,Cubism,277,500,0.554,.jpg
images/Cubism/pablo-picasso_spring-1956.jpg,pablo-picasso_spring-1956.jpg,Cubism,500,345,1.4492753623188406,.jpg
images/Cubism/pablo-picasso_square-du-vert-galant-1943.jpg,pablo-picasso_square-du-vert-galant-1943.jpg,Cubism,500,365,1.36986301369863,.jpg
images/Cubism/pablo-picasso_still-life-1914.jpg,pablo-picasso_still-life-1914.jpg,Cubism,500,294,1.7006802721088434,.jpg
images/Cubism/pablo-picasso_still-life-with-violin-and-fruits-1912.jpg,pablo-picasso_still-life-with-violin-and-fruits-1912.jpg,Cubism,375,500,0.75,.jpg
images/Cubism/pablo-picasso_violin-1913.jpg,pablo-picasso_violin-1913.jpg,Cubism,289,500,0.578,.jpg
images/Cubism/pablo-picasso_violin.jpg,pablo-picasso_violin.jpg,Cubism,380,500,0.76,.jpg
images/Cubism/pablo-picasso_woman-with-mandolin-1925.jpg,pablo-picasso_woman-with-mandolin-1925.jpg,Cubism,357,500,0.714,.jpg
images/Cubism/paul-cezanne_bathers-2.jpg,paul-cezanne_bathers-2.jpg,Cubism,500,418,1.1961722488038278,.jpg
images/Cubism/paul-cezanne_bend-in-forest-road-1906.jpg,paul-cezanne_bend-in-forest-road-1906.jpg,Cubism,391,500,0.782,.jpg
images/Cubism/paul-cezanne_bibemus-quarry-1.jpg,paul-cezanne_bibemus-quarry-1.jpg,Cubism,406,500,0.812,.jpg
images/Cubism/paul-cezanne_bibemus-quarry.jpg,paul-cezanne_bibemus-quarry.jpg,Cubism,500,400,1.25,.jpg
images/Cubism/paul-cezanne_chateau-noir-1.jpg,paul-cezanne_chateau-noir-1.jpg,Cubism,500,391,1.278772378516624,.jpg
images/Cubism/paul-cezanne_house-and-trees-1894.jpg,paul-cezanne_house-and-trees-1894.jpg,Cubism,500,412,1.2135922330097086,.jpg
images/Cubism/paul-cezanne_in-the-park-of-the-chateau-noir.jpg,paul-cezanne_in-the-park-of-the-chateau-noir.jpg,Cubism,370,500,0.74,.jpg
images/Cubism/paul-cezanne_mont-sainte-victoire-7.jpg,paul-cezanne_mont-sainte-victoire-7.jpg,Cubism,500,398,1.256281407035176,.jpg
images/Cubism/paul-cezanne_riverbanks-1905.jpg,paul-cezanne_riverbanks-1905.jpg,Cubism,500,392,1.2755102040816326,.jpg
images/Cubism/paul-cezanne_the-garden-at-les-lauves-1906.jpg,paul-cezanne_the-garden-at-les-lauves-1906.jpg,Cubism,500,399,1.2531328320802004,.jpg
images/Cubism/paul-klee_swamp-legend-1919.jpg,paul-klee_swamp-legend-1919.jpg,Cubism,360,450,0.8,.jpg
images/Cubism/pierre-tal-coat_untitled-1.jpg,pierre-tal-coat_untitled-1.jpg,Cubism,415,500,0.83,.jpg
images/Cubism/pyotr-konchalovsky_city-1912.jpg,pyotr-konchalovsky_city-1912.jpg,Cubism,500,428,1.1682242990654206,.jpg
images/Cubism/pyotr-konchalovsky_crimea-alupka-1916-1.jpg,pyotr-konchalovsky_crimea-alupka-1916-1.jpg,Cubism,500,383,1.3054830287206267,.jpg
images/Cubism/pyotr-konchalovsky_portrait-of-a-violinist-grigory-fedorovich-romashkov-1918-1.jpg,pyotr-konchalovsky_portrait-of-a-violinist-grigory-fedorovich-romashkov-1918-1.jpg,Cubism,303,450,0.6733333333333333,.jpg
images/Cubism/pyotr-konchalovsky_still-life-crystal-1916.jpg,pyotr-konchalovsky_still-life-crystal-1916.jpg,Cubism,450,360,1.25,.jpg
images/Cubism/pyotr-konchalovsky_still-life-the-stove-1912.jpg,pyotr-konchalovsky_still-life-the-stove-1912.jpg,Cubism,323,450,0.7177777777777777,.jpg
images/Cubism/pyotr-konchalovsky_still-life-with-a-samovar-1916.jpg,pyotr-konchalovsky_still-life-with-a-samovar-1916.jpg,Cubism,500,412,1.2135922330097086,.jpg
images/Cubism/pyotr-konchalovsky_vessels-on-the-red-tablecloth-1916.jpg,pyotr-konchalovsky_vessels-on-the-red-tablecloth-1916.jpg,Cubism,500,342,1.4619883040935673,.jpg
images/Cubism/pyotr-konchalovsky_violinist-1918.jpg,pyotr-konchalovsky_violinist-1918.jpg,Cubism,364,500,0.728,.jpg
images/Cubism/richard-lindner_couple-2.jpg,richard-lindner_couple-2.jpg,Cubism,329,500,0.658,.jpg
images/Cubism/richard-lindner_i-ii.jpg,richard-lindner_i-ii.jpg,Cubism,500,392,1.2755102040816326,.jpg
images/Cubism/richard-lindner_the-ace-of-clubs-1973.jpg,richard-lindner_the-ace-of-clubs-1973.jpg,Cubism,449,500,0.898,.jpg
images/Cubism/roger-de-la-fresnaye_landscape-at-ferte-soud-jouarre-1911.jpg,roger-de-la-fresnaye_landscape-at-ferte-soud-jouarre-1911.jpg,Cubism,500,370,1.3513513513513513,.jpg
images/Cubism/roy-lichtenstein_preparedness-1968.jpg,roy-lichtenstein_preparedness-1968.jpg,Cubism,500,276,1.8115942028985508,.jpg
images/Cubism/salvador-dali_crystalline-still-life.jpg,salvador-dali_crystalline-still-life.jpg,Cubism,488,500,0.976,.jpg
images/Cubism/salvador-dali_self-portrait-being-duplicated-into-three-1927.jpg,salvador-dali_self-portrait-being-duplicated-into-three-1927.jpg,Cubism,354,500,0.708,.jpg
images/Cubism/saul-steinberg_head-1929.jpg,saul-steinberg_head-1929.jpg,Cubism,500,390,1.2820512820512822,.jpg
images/Cubism/theo-van-doesburg_composition-the-cow-6.jpg,theo-van-doesburg_composition-the-cow-6.jpg,Cubism,374,500,0.748,.jpg
images/Cubism/umberto-boccioni_development-of-a-bottle-in-space-1913.jpg,umberto-boccioni_development-of-a-bottle-in-space-1913.jpg,Cubism,448,350,1.28,.jpg
images/Cubism/umberto-boccioni_landscape-mountains-1916.jpg,umberto-boccioni_landscape-mountains-1916.jpg,Cubism,500,290,1.7241379310344827,.jpg
images/Cubism/umberto-boccioni_the-drinker-1914.jpg,umberto-boccioni_the-drinker-1914.jpg,Cubism,500,500,1.0,.jpg
images/Cubism/vicente-manansala_birds-of-paradise.jpg,vicente-manansala_birds-of-paradise.jpg,Cubism,500,368,1.358695652173913,.jpg
images/Cubism/vicente-manansala_still-life-1957.jpg,vicente-manansala_still-life-1957.jpg,Cubism,500,379,1.3192612137203166,.jpg
images/Cubism/wifredo-lam_le-repos-du-mod-le-1938.jpg,wifredo-lam_le-repos-du-mod-le-1938.jpg,Cubism,450,427,1.053864168618267,.jpg
images/Cubism/willi-baumeister_swimmers-on-the-ladder-1929.jpg,willi-baumeister_swimmers-on-the-ladder-1929.jpg,Cubism,355,439,0.8086560364464692,.jpg
images/Cubism/willi-baumeister_the-painter-1929.jpg,willi-baumeister_the-painter-1929.jpg,Cubism,355,424,0.8372641509433962,.jpg
images/Cubism/yiannis-tsaroychis_still-life-on-yellowish-background-1935.jpg,yiannis-tsaroychis_still-life-on-yellowish-background-1935.jpg,Cubism,445,356,1.25,.jpg
images/Impressionism/abdullah-suriosubroto_indonesian-landscape-3.jpg,abdullah-suriosubroto_indonesian-landscape-3.jpg,Impressionism,500,331,1.5105740181268883,.jpg
images/Impressionism/adam-baltatu_houses-in-bretania-1.jpg,adam-baltatu_houses-in-bretania-1.jpg,Impressionism,500,353,1.4164305949008498,.jpg
images/Impressionism/adam-baltatu_village-boundary.jpg,adam-baltatu_village-boundary.jpg,Impressionism,500,330,1.5151515151515151,.jpg
images/Impressionism/alfred-sisley_banks-of-the-seine-1879.jpg,alfred-sisley_banks-of-the-seine-1879.jpg,Impressionism,500,419,1.1933174224343674,.jpg
images/Impressionism/alfred-sisley_ferry-to-the-ile-de-la-loge-flood-1872.jpg,alfred-sisley_ferry-to-the-ile-de-la-loge-flood-1872.jpg,Impressionism,500,373,1.3404825737265416,.jpg
images/Impressionism/alfred-sisley_the-loing-flowing-under-the-moret-bridge-1892.jpg,alfred-sisley_the-loing-flowing-under-the-moret-bridge-1892.jpg,Impressionism,500,398,1.256281407035176,.jpg
images/Impressionism/alfred-sisley_the-straw-rent-1888.jpg,alfred-sisley_the-straw-rent-1888.jpg,Impressionism,500,374,1.3368983957219251,.jpg
images/Impressionism/alfred-sisley_view-of-montmartre-from-the-cite-des-fleurs-1869.jpg,alfred-sisley_view-of-montmartre-from-the-cite-des-fleurs-1869.jpg,Impressionism,500,296,1.6891891891891893,.jpg
images/Impressionism/amrita-sher-gil_two-elephants-1940.jpg,amrita-sher-gil_two-elephants-1940.jpg,Impressionism,368,440,0.8363636363636363,.jpg
images/Impressionism/antoine-blanchard_omnibus-on-the-place-de-la-madeleine.jpg,antoine-blanchard_omnibus-on-the-place-de-la-madeleine.jpg,Impressionism,500,414,1.2077294685990339,.jpg
images/Impressionism/arkhip-kuindzhi_forest.jpg,arkhip-kuindzhi_forest.jpg,Impressionism,500,360,1.3888888888888888,.jpg
images/Impressionism/arkhip-kuindzhi_trunks-of-trees.jpg,arkhip-kuindzhi_trunks-of-trees.jpg,Impressionism,500,320,1.5625,.jpg
images/Impressionism/auguste-rodin_torso.jpg,auguste-rodin_torso.jpg,Impressionism,375,500,0.75,.jpg
images/Impressionism/bela-czobel_venus-of-szentendre-1968.jpg,bela-czobel_venus-of-szentendre-1968.jpg,Impressionism,500,350,1.4285714285714286,.jpg
images/Impressionism/berthe-morisot_the-piano.jpg,berthe-morisot_the-piano.jpg,Impressionism,500,398,1.256281407035176,.jpg
images/Impressionism/camille-pissarro_boulevard-montmartre-afternoon-sunlight-1897.jpg,camille-pissarro_boulevard-montmartre-afternoon-sunlight-1897.jpg,Impressionism,500,398,1.256281407035176,.jpg
images/Impressionism/camille-pissarro_peasant-women-planting-stakes-1891.jpg,camille-pissarro_peasant-women-planting-stakes-1891.jpg,Impressionism,412,500,0.824,.jpg
images/Impressionism/camille-pissarro_the-backwoods-of-l-hermitage-pontoise-1879.jpg,camille-pissarro_the-backwoods-of-l-hermitage-pontoise-1879.jpg,Impressionism,500,381,1.3123359580052494,.jpg
images/Impressionism/camille-pissarro_the-climbing-path-l-hermitage-1877.jpg,camille-pissarro_the-climbing-path-l-hermitage-1877.jpg,Impressionism,500,412,1.2135922330097086,.jpg
images/Impressionism/carlos-botelho_lisbon-1962.jpg,carlos-botelho_lisbon-1962.jpg,Impressionism,500,370,1.3513513513513513,.jpg
images/Impressionism/childe-hassam_in-the-garden-1889.jpg,childe-hassam_in-the-garden-1889.jpg,Impressionism,294,500,0.588,.jpg
images/Impressionism/childe-hassam_moonrise-at-sunset-harney-desert.jpg,childe-hassam_moonrise-at-sunset-harney-desert.jpg,Impressionism,500,335,1.492537313432836,.jpg
images/Impressionism/childe-hassam_the-island-garden.jpg,childe-hassam_the-island-garden.jpg,Impressionism,395,500,0.79,.jpg
images/Impressionism/childe-hassam_view-of-broadway-and-fifth-avenue.jpg,childe-hassam_view-of-broadway-and-fifth-avenue.jpg,Impressionism,386,500,0.772,.jpg
images/Impressionism/claude-monet_belle-ile-rain-effect.jpg,claude-monet_belle-ile-rain-effect.jpg,Impressionism,500,410,1.2195121951219512,.jpg
images/Impressionism/claude-monet_flowers-in-a-pot.jpg,claude-monet_flowers-in-a-pot.jpg,Impressionism,375,500,0.75,.jpg
images/Impressionism/claude-monet_garden-at-sainte-adresse.jpg,claude-monet_garden-at-sainte-adresse.jpg,Impressionism,500,379,1.3192612137203166,.jpg
images/Impressionism/claude-monet_general-view-of-rouen-from-st-catherines-bank.jpg,claude-monet_general-view-of-rouen-from-st-catherines-bank.jpg,Impressionism,500,393,1.272264631043257,.jpg
images/Impressionism/claude-monet_grainstack-2.jpg,claude-monet_grainstack-2.jpg,Impressionism,500,347,1.440922190201729,.jpg
images/Impressionism/claude-monet_houses-in-the-snow-norway.jpg,claude-monet_houses-in-the-snow-norway.jpg,Impressionism,500,354,1.4124293785310735,.jpg
images/Impressionism/claude-monet_ice-on-the-siene-at-bennecourt.jpg,claude-monet_ice-on-the-siene-at-bennecourt.jpg,Impressionism,500,322,1.5527950310559007,.jpg
images/Impressionism/claude-monet_irises-3-1917.jpg,claude-monet_irises-3-1917.jpg,Impressionism,369,500,0.738,.jpg
images/Impressionism/claude-monet_misty-morning-on-the-seine-in-bue.jpg,claude-monet_misty-morning-on-the-seine-in-bue.jpg,Impressionism,500,433,1.1547344110854503,.jpg
images/Impressionism/claude-monet_monte-carlo-seen-from-roquebrune.jpg,claude-monet_monte-carlo-seen-from-roquebrune.jpg,Impressionism,500,398,1.256281407035176,.jpg
images/Impressionism/claude-monet_poplars-four-trees.jpg,claude-monet_poplars-four-trees.jpg,Impressionism,493,500,0.986,.jpg
images/Impressionism/claude-monet_seascape-night-effect.jpg,claude-monet_seascape-night-effect.jpg,Impressionism,500,407,1.2285012285012284,.jpg
images/Impressionism/claude-monet_the-church-at-varengeville-1882.jpg,claude-monet_the-church-at-varengeville-1882.jpg,Impressionism,500,399,1.2531328320802004,.jpg
images/Impressionism/claude-monet_the-coastguard-cabin-at-varengeville.jpg,claude-monet_the-coastguard-cabin-at-varengeville.jpg,Impressionism,500,381,1.3123359580052494,.jpg
images/Impressionism/claude-monet_the-japanese-bridge.jpg,claude-monet_the-japanese-bridge.jpg,Impressionism,376,500,0.752,.jpg
images/Impressionism/claude-monet_the-needle-of-etretat-low-tide.jpg,claude-monet_the-needle-of-etretat-low-tide.jpg,Impressionism,500,372,1.3440860215053763,.jpg
images/Impressionism/claude-monet_the-nets-1882.jpg,claude-monet_the-nets-1882.jpg,Impressionism,500,375,1.3333333333333333,.jpg
images/Impressionism/claude-monet_the-road-to-monte-carlo.jpg,claude-monet_the-road-to-monte-carlo.jpg,Impressionism,500,409,1.2224938875305624,.jpg
images/Impressionism/claude-monet_vetheuil-5.jpg,claude-monet_vetheuil-5.jpg,Impressionism,500,466,1.0729613733905579,.jpg
images/Impressionism/claude-monet_water-lilies-11.jpg,claude-monet_water-lilies-11.jpg,Impressionism,500,401,1.2468827930174564,.jpg
images/Impressionism/claude-monet_water-lilies-2.jpg,claude-monet_water-lilies-2.jpg,Impressionism,500,396,1.2626262626262625,.jpg
