split,path,label_idx,label
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/marsden-hartley_e-1915.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/max-ernst_33-little-girls-chasing-butterflies-1958.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/max-weber_russian-ballet.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_cyclist.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_espagnole.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/natalia-goncharova_the-weaver-loom-woman-1913.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/nikos-hadjikyriakos-ghikas_paris-roofs-ii-1952.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition-1.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition-2.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstract-composition.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_abstraction-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_composition-1915.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_electrician-1915.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_female-portrait-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_fire-in-kiev-1916.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_forest-boyarka-1915.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_girl-with-a-hoop-1913.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_head-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_memories-of-the-caucasus-1916.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_self-portrait.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_sennoy-market-kiev-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_still-life-with-flowers-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_tea-kettle.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oleksandr-bogomazov_tram-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olexandr-archipenko_in-the-cafe-woman-with-cup.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olexandr-archipenko_mask-1911.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olexandr-archipenko_woman-with-a-fan.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_blue-on-tin.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_city-on-fire.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_directional-lines.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_disjunction-of-forms.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_lady-in-pink-artist-s-sister-anna-rozanova.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_pub-auction.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_the-composition-with-the-train-1910.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/olga-rozanova_the-factory-and-the-bridge.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/oscar-dominguez_femme-l-ecritoire-1943.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/otto-gustav-carlsund_composition-g-om-trique-1925.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/otto-gustav-carlsund_staden-p-berget-1947.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_algerian-women-delacroix-1955.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_bottle-of-vieux-marc-glass-guitar-and-newspaper-1913.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_figure-with-fruit-dish.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_flowers-on-the-table-1907.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_guitar-bottle-and-fruit-bowl-1921.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_guitar-bottle-fruit-dish-and-glass-on-the-table-1919.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_pedestal-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_punchinello-with-guitar-1920.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_seated-man-with-his-arms-crossed-1915.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_spring-1956.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_square-du-vert-galant-1943.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_still-life-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_still-life-with-violin-and-fruits-1912.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pablo-picasso_violin.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/paul-cezanne_bathers-2.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/paul-cezanne_bend-in-forest-road-1906.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/paul-cezanne_bibemus-quarry-1.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/paul-cezanne_bibemus-quarry.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/paul-cezanne_house-and-trees-1894.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/paul-cezanne_mont-sainte-victoire-7.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/paul-cezanne_riverbanks-1905.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/paul-cezanne_the-garden-at-les-lauves-1906.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pierre-tal-coat_untitled-1.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pyotr-konchalovsky_city-1912.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pyotr-konchalovsky_portrait-of-a-violinist-grigory-fedorovich-romashkov-1918-1.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pyotr-konchalovsky_still-life-crystal-1916.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pyotr-konchalovsky_still-life-the-stove-1912.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/pyotr-konchalovsky_violinist-1918.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/richard-lindner_couple-2.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/richard-lindner_i-ii.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/richard-lindner_the-ace-of-clubs-1973.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/roger-de-la-fresnaye_landscape-at-ferte-soud-jouarre-1911.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/roy-lichtenstein_preparedness-1968.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/saul-steinberg_head-1929.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/theo-van-doesburg_composition-the-cow-6.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/umberto-boccioni_development-of-a-bottle-in-space-1913.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/umberto-boccioni_landscape-mountains-1916.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/umberto-boccioni_the-drinker-1914.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/vicente-manansala_still-life-1957.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/wifredo-lam_le-repos-du-mod-le-1938.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Cubism/willi-baumeister_the-painter-1929.jpg,1,Cubism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/adam-baltatu_village-boundary.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/alfred-sisley_ferry-to-the-ile-de-la-loge-flood-1872.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/alfred-sisley_the-loing-flowing-under-the-moret-bridge-1892.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/alfred-sisley_the-straw-rent-1888.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/alfred-sisley_view-of-montmartre-from-the-cite-des-fleurs-1869.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/amrita-sher-gil_two-elephants-1940.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/arkhip-kuindzhi_forest.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/auguste-rodin_torso.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/bela-czobel_venus-of-szentendre-1968.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/berthe-morisot_the-piano.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/camille-pissarro_peasant-women-planting-stakes-1891.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/camille-pissarro_the-backwoods-of-l-hermitage-pontoise-1879.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/camille-pissarro_the-climbing-path-l-hermitage-1877.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/carlos-botelho_lisbon-1962.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/childe-hassam_in-the-garden-1889.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_belle-ile-rain-effect.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_flowers-in-a-pot.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_garden-at-sainte-adresse.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_general-view-of-rouen-from-st-catherines-bank.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_houses-in-the-snow-norway.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_ice-on-the-siene-at-bennecourt.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_irises-3-1917.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_poplars-four-trees.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_seascape-night-effect.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_the-church-at-varengeville-1882.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_the-coastguard-cabin-at-varengeville.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_the-needle-of-etretat-low-tide.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_the-nets-1882.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_the-road-to-monte-carlo.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_water-lilies-2.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_water-lilies-35.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/claude-monet_winter-on-the-seine-lavacourt-1880.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/constantin-artachino_yellow-roses.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/constantine-maleas_maleas.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/constantine-maleas_wheel-well.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/david-burliuk_autumn-pond.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/david-burliuk_forest-pathway.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/david-burliuk_in-the-harbour.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/david-burliuk_japanese-forest-landscape.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/david-burliuk_still-life-with-a-jug-1930.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/edouard-cortes_view-of-the-street-rivoli-and-notre-dame.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/edouard-manet_lilac-and-roses-1883.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/eduardo-viana_composi-o-1947.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/egon-schiele_sailing-boat-with-reflection-in-the-water-1908.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/emily-carr_forest-british-columbia-1932.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/emily-carr_reforestation-1936.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/eugene-boudin_bordeaux-a-cargonne-larmont.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/eugene-boudin_cows-near-the-toques.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/eugene-boudin_the-port-of-trouville-low-tide-1897.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/eugene-boudin_the-shore-at-tourgeville-1893.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/felix-vallotton_the-bath-summer-evening-1892.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/felix-vallotton_trinity-of-the-mount-1913.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/ferdinand-hodler_lake-geneva-from-chexbres.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/ferdynand-ruszczyc_ostatnie-niegi-1899.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/frits-thaulow_an-orchard-on-the-banks-of-a-river.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/george-pemba_lesotho-landscape-1944.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/georges-seurat_peasants-driving-stakes-1882.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/georges-seurat_three-men-seated-1884.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/grace-cossington-smith_sunny-morning-cows-at-lanyon-1916.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/grace-cossington-smith_the-gully-1928.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/gustave-caillebotte_garden-at-yerres.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/gustave-loiseau_in-the-mountains.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/gustave-loiseau_port-of-dieppe.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/gustave-loiseau_saint-cyr-du-vaudreuil.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/gustave-loiseau_the-auxerre-cathedral.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/guy-rose_the-old-bridge-france-1910.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/guy-rose_the-valley-of-the-seine-1910.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/henri-edmond-cross_landscape-with-stars-1908.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/henri-martin_saint-cirq-lapopie-1929.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/henri-martin_the-cirque.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/henri-matisse_the-pot-saint-michel-in-paris-1900.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/hoca-ali-riza_sanat-detay.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/hoca-ali-riza_unknown-title-2.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/ion-andreescu_peasant-hut.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/ion-theodorescu-sion_boats-1927.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/ion-theodorescu-sion_still-life-with-grapes-and-apples-1934.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/iosif-iser_paris-mouffetard-street.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/irma-stern_still-life-with-antirrhinums-1963.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/isaac-levitan_lake-evening.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/ivan-albright_view-from-room-603-watergate-washington-d-c-1974.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/joaqu-n-sorolla_after-bathing-valencia-1908.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/joaqu-n-sorolla_another-margarita-1892.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/joaqu-n-sorolla_chumberas-study.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/joaqu-n-sorolla_herding-geese-in-the-asturias-1903.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/joaqu-n-sorolla_the-waterwheel-javea-1900.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/john-henry-twachtman_french-river-scene.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/john-henry-twachtman_from-the-upper-terrace-1897.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/john-henry-twachtman_san-trovaso-square-venice.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/john-marin_the-sea-1923.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/john-singer-sargent_fishing-for-oysters-at-cancale-1878.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/john-singer-sargent_roman-architecture.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/julian-alden-weir_mother-and-child.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/julian-alden-weir_still-life-with-flowers.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/julian-alden-weir_the-laundry-branchville.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/karl-edvard-diriks_piperviksbakken.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/kazuo-nakamura_blue-reflections-1963.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/konstantin-korovin_sevastopol-in-the-evening-1915.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/konstantin-korovin_still-life-with-blue-vase-1922.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/konstantin-korovin_the-bridge-at-the-mill-1908.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/konstantin-korovin_the-port-in-marseilles.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/konstantinos-volanakis_1876.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/lajos-tihanyi_forest-landscape-1911.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/laszlo-mednyanszky_burring-brook.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/martiros-saryan_flowers-a-nook-of-the-garden-1940.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/mary-fedden_peacock-feather-still-life-2009.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/maurice-denis_bathsheeba-blue-background.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/maurice-prendergast_children-at-the-beach.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/maurice-utrillo_church-at-villiers-le-bel.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/maurice-utrillo_place-pigalle.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/maxime-maufra_belle-ile-en-mer.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/menez_sem-t-tulo-1987.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/mikhail-nesterov_small-house-in-ufa-1884.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/mikhail-nesterov_spring-1901.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/nassos-daphnis_tree-peony-1941.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/nikolay-bogdanov-belsky_reading-a-book.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/octav-bancila_r-ncu-ntre-vii.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/panayiotis-tetsis_landscape-2.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/panayiotis-tetsis_slain-1955.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-cezanne_bathers.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-cezanne_plain-by-mont-sainte-victoire.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-cezanne_still-life-with-apples-1894.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-cezanne_still-life-with-bottle-and-apple-basket-1894.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-cezanne_still-life-with-carafe-sugar-bowl-bottle-pommegranates-and-watermelon.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-cezanne_the-trees-of-jas-de-bouffan-1876.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-gauguin_fisherman-and-bathers-on-the-aven-1888.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-gauguin_fruit-1886.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-gauguin_red-roof-by-the-water-1885.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-gauguin_still-life-with-cherries-1886.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-gauguin_still-life-with-peaches-1889.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-gauguin_the-vase-of-nasturtiums-1886.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/paul-gauguin_view-of-the-beach-at-bellangenai-1889.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/pierre-auguste-renoir_flowers-in-a-green-vase-dahlilas-and-asters.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/pierre-auguste-renoir_landscape.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/pierre-auguste-renoir_medlar-trees-cagnes-1908.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/pierre-bonnard_red-roofs-in-cannet-1942.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/pyotr-konchalovsky_bakhchisarai-khan-s-palace-1930-1.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/pyotr-konchalovsky_still-life-the-green-glass-1933.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/pyotr-konchalovsky_tulips-1908.jpg,2,Impressionism
train,/content/bostongene_project/image_classification_project/data/processed/train/Impressionism/raoul-dufy_the-port-of-martigues.jpg,2,Impressionism
